clip	duration[ms]
common_voice_nb-NO_42613663.mp3	2448
common_voice_nb-NO_43535543.mp3	6192
common_voice_nb-NO_44031247.mp3	5220
common_voice_nb-NO_43531975.mp3	3456
common_voice_nb-NO_42613598.mp3	3996
common_voice_nb-NO_43537098.mp3	6840
common_voice_nb-NO_43535519.mp3	4176
common_voice_nb-NO_43543692.mp3	6768
common_voice_nb-NO_43643873.mp3	5724
common_voice_nb-NO_43493429.mp3	3168
common_voice_nb-NO_42682506.mp3	6948
common_voice_nb-NO_43544892.mp3	4104
common_voice_nb-NO_43543740.mp3	3960
common_voice_nb-NO_43493392.mp3	5040
common_voice_nb-NO_43531324.mp3	4500
common_voice_nb-NO_43493130.mp3	4536
common_voice_nb-NO_43427063.mp3	2700
common_voice_nb-NO_43462986.mp3	5688
common_voice_nb-NO_43535558.mp3	4608
common_voice_nb-NO_42605100.mp3	2304
common_voice_nb-NO_44032226.mp3	1908
common_voice_nb-NO_43541531.mp3	2916
common_voice_nb-NO_43531861.mp3	5760
common_voice_nb-NO_43531914.mp3	3240
common_voice_nb-NO_43538742.mp3	4896
common_voice_nb-NO_43543510.mp3	6696
common_voice_nb-NO_42575695.mp3	5400
common_voice_nb-NO_43541541.mp3	4140
common_voice_nb-NO_43543519.mp3	3708
common_voice_nb-NO_43399711.mp3	6048
common_voice_nb-NO_42613568.mp3	4356
common_voice_nb-NO_43531911.mp3	1800
common_voice_nb-NO_43531815.mp3	4500
common_voice_nb-NO_43933486.mp3	7380
common_voice_nb-NO_43552653.mp3	3600
common_voice_nb-NO_43527910.mp3	4212
common_voice_nb-NO_43493385.mp3	3348
common_voice_nb-NO_43493308.mp3	2880
common_voice_nb-NO_44034726.mp3	1980
common_voice_nb-NO_44031044.mp3	2988
common_voice_nb-NO_43531995.mp3	3996
common_voice_nb-NO_42610029.mp3	2880
common_voice_nb-NO_43552555.mp3	2376
common_voice_nb-NO_43543520.mp3	4608
common_voice_nb-NO_43543726.mp3	3636
common_voice_nb-NO_43531996.mp3	8496
common_voice_nb-NO_43543695.mp3	2160
common_voice_nb-NO_43529210.mp3	3816
common_voice_nb-NO_43493202.mp3	2736
common_voice_nb-NO_43543748.mp3	3456
common_voice_nb-NO_43552683.mp3	3240
common_voice_nb-NO_43239234.mp3	8496
common_voice_nb-NO_42613617.mp3	3096
common_voice_nb-NO_43541529.mp3	6300
common_voice_nb-NO_43927316.mp3	4716
common_voice_nb-NO_43552557.mp3	2016
common_voice_nb-NO_42575792.mp3	3888
common_voice_nb-NO_42829654.mp3	3600
common_voice_nb-NO_43531919.mp3	4428
common_voice_nb-NO_43552645.mp3	2916
common_voice_nb-NO_43414686.mp3	4860
common_voice_nb-NO_43927312.mp3	2520
common_voice_nb-NO_43552652.mp3	2916
common_voice_nb-NO_43527862.mp3	5652
common_voice_nb-NO_43462992.mp3	3636
common_voice_nb-NO_43543720.mp3	8820
common_voice_nb-NO_43543477.mp3	3168
common_voice_nb-NO_43534690.mp3	3744
common_voice_nb-NO_43531897.mp3	6840
common_voice_nb-NO_42575791.mp3	8424
common_voice_nb-NO_43552558.mp3	5256
common_voice_nb-NO_43493412.mp3	4176
common_voice_nb-NO_43531946.mp3	2268
common_voice_nb-NO_43552721.mp3	3348
common_voice_nb-NO_43543560.mp3	4428
common_voice_nb-NO_43534706.mp3	6588
common_voice_nb-NO_43529197.mp3	4536
common_voice_nb-NO_43544933.mp3	2664
common_voice_nb-NO_43543676.mp3	4356
common_voice_nb-NO_43535533.mp3	2988
common_voice_nb-NO_43543623.mp3	2376
common_voice_nb-NO_43531966.mp3	4860
common_voice_nb-NO_43552711.mp3	3060
common_voice_nb-NO_43543639.mp3	4896
common_voice_nb-NO_43534740.mp3	3348
common_voice_nb-NO_43414694.mp3	2448
common_voice_nb-NO_43529207.mp3	2412
common_voice_nb-NO_43529206.mp3	2340
common_voice_nb-NO_43194198.mp3	6120
common_voice_nb-NO_43538739.mp3	7776
common_voice_nb-NO_43552570.mp3	3060
common_voice_nb-NO_43531852.mp3	6480
common_voice_nb-NO_43543668.mp3	3780
common_voice_nb-NO_43543537.mp3	5580
common_voice_nb-NO_43527882.mp3	3960
common_voice_nb-NO_43493253.mp3	3708
common_voice_nb-NO_42613754.mp3	2700
common_voice_nb-NO_43543581.mp3	6768
common_voice_nb-NO_42559584.mp3	4320
common_voice_nb-NO_43543578.mp3	7488
common_voice_nb-NO_43535550.mp3	4212
common_voice_nb-NO_44024776.mp3	3996
common_voice_nb-NO_43531822.mp3	3060
common_voice_nb-NO_43493284.mp3	5616
common_voice_nb-NO_43646110.mp3	5580
common_voice_nb-NO_43531917.mp3	5436
common_voice_nb-NO_42575793.mp3	3672
common_voice_nb-NO_43462982.mp3	5328
common_voice_nb-NO_42613917.mp3	3348
common_voice_nb-NO_43531290.mp3	3420
common_voice_nb-NO_43493281.mp3	3816
common_voice_nb-NO_43538725.mp3	4752
common_voice_nb-NO_43543524.mp3	5760
common_voice_nb-NO_43531292.mp3	4356
common_voice_nb-NO_43534675.mp3	6120
common_voice_nb-NO_43427050.mp3	4680
common_voice_nb-NO_42613499.mp3	4356
common_voice_nb-NO_44032303.mp3	3780
common_voice_nb-NO_43531326.mp3	3996
common_voice_nb-NO_43644287.mp3	8244
common_voice_nb-NO_43529158.mp3	4464
common_voice_nb-NO_43526218.mp3	5688
common_voice_nb-NO_43534712.mp3	3708
common_voice_nb-NO_43643872.mp3	5184
common_voice_nb-NO_42682481.mp3	4500
common_voice_nb-NO_43531350.mp3	5040
common_voice_nb-NO_43552726.mp3	1728
common_voice_nb-NO_43636042.mp3	5688
common_voice_nb-NO_44032313.mp3	3888
common_voice_nb-NO_43531925.mp3	2160
common_voice_nb-NO_43635960.mp3	5220
common_voice_nb-NO_43543661.mp3	3240
common_voice_nb-NO_43543610.mp3	2448
common_voice_nb-NO_43552598.mp3	3420
common_voice_nb-NO_43636041.mp3	5688
common_voice_nb-NO_42613556.mp3	2880
common_voice_nb-NO_43493267.mp3	4428
common_voice_nb-NO_42682569.mp3	3636
common_voice_nb-NO_43527927.mp3	5184
common_voice_nb-NO_43531969.mp3	3888
common_voice_nb-NO_42613555.mp3	4788
common_voice_nb-NO_42682571.mp3	5148
common_voice_nb-NO_44032211.mp3	4824
common_voice_nb-NO_43552673.mp3	3096
common_voice_nb-NO_43531791.mp3	3888
common_voice_nb-NO_43527847.mp3	6768
common_voice_nb-NO_43537106.mp3	10260
common_voice_nb-NO_43493384.mp3	4356
common_voice_nb-NO_43541524.mp3	3096
common_voice_nb-NO_42682499.mp3	5400
common_voice_nb-NO_43531787.mp3	2736
common_voice_nb-NO_43534716.mp3	2736
common_voice_nb-NO_42759934.mp3	7524
common_voice_nb-NO_42576469.mp3	4356
common_voice_nb-NO_43535579.mp3	3132
common_voice_nb-NO_43531363.mp3	2736
common_voice_nb-NO_42613680.mp3	4428
common_voice_nb-NO_43544897.mp3	3996
common_voice_nb-NO_43493210.mp3	2700
common_voice_nb-NO_43543640.mp3	2160
common_voice_nb-NO_43644448.mp3	2808
common_voice_nb-NO_43552657.mp3	4608
common_voice_nb-NO_43531876.mp3	5220
common_voice_nb-NO_43531274.mp3	3348
common_voice_nb-NO_42613576.mp3	3996
common_voice_nb-NO_42609996.mp3	4608
common_voice_nb-NO_43933556.mp3	3600
common_voice_nb-NO_43543759.mp3	4500
common_voice_nb-NO_43531305.mp3	2808
common_voice_nb-NO_43543749.mp3	6048
common_voice_nb-NO_42613705.mp3	3168
common_voice_nb-NO_42605089.mp3	2880
common_voice_nb-NO_43643629.mp3	3420
common_voice_nb-NO_43493162.mp3	2628
common_voice_nb-NO_43552650.mp3	2736
common_voice_nb-NO_42605084.mp3	4536
common_voice_nb-NO_43493354.mp3	3168
common_voice_nb-NO_43529183.mp3	4068
common_voice_nb-NO_42613586.mp3	3816
common_voice_nb-NO_43552725.mp3	3996
common_voice_nb-NO_43527828.mp3	3096
common_voice_nb-NO_43552620.mp3	3240
common_voice_nb-NO_42466889.mp3	5400
common_voice_nb-NO_43427062.mp3	3996
common_voice_nb-NO_43552662.mp3	4608
common_voice_nb-NO_43541536.mp3	3348
common_voice_nb-NO_43531287.mp3	4968
common_voice_nb-NO_43531895.mp3	2160
common_voice_nb-NO_43493133.mp3	5796
common_voice_nb-NO_43493298.mp3	1836
common_voice_nb-NO_43534725.mp3	3132
common_voice_nb-NO_43552658.mp3	4176
common_voice_nb-NO_43644239.mp3	4752
common_voice_nb-NO_42610007.mp3	2700
common_voice_nb-NO_42682482.mp3	6480
common_voice_nb-NO_42488982.mp3	3456
common_voice_nb-NO_43527908.mp3	4284
common_voice_nb-NO_43493353.mp3	4500
common_voice_nb-NO_42575692.mp3	4860
common_voice_nb-NO_43543670.mp3	7056
common_voice_nb-NO_43462964.mp3	3636
common_voice_nb-NO_43543756.mp3	2088
common_voice_nb-NO_42558247.mp3	4248
common_voice_nb-NO_43544894.mp3	3420
common_voice_nb-NO_43493166.mp3	4788
common_voice_nb-NO_43538745.mp3	3456
common_voice_nb-NO_42613614.mp3	3996
common_voice_nb-NO_43543518.mp3	5148
common_voice_nb-NO_43531845.mp3	5256
common_voice_nb-NO_43534694.mp3	3708
common_voice_nb-NO_43541514.mp3	2736
common_voice_nb-NO_43541532.mp3	3816
common_voice_nb-NO_43531339.mp3	4896
common_voice_nb-NO_43527834.mp3	4176
common_voice_nb-NO_43529160.mp3	4068
common_voice_nb-NO_43543500.mp3	3060
common_voice_nb-NO_43552610.mp3	3960
common_voice_nb-NO_43531303.mp3	2196
common_voice_nb-NO_43493148.mp3	4788
common_voice_nb-NO_42682504.mp3	3636
common_voice_nb-NO_43493297.mp3	4680
common_voice_nb-NO_43531859.mp3	4068
common_voice_nb-NO_43531987.mp3	2988
common_voice_nb-NO_43427021.mp3	2016
common_voice_nb-NO_43552614.mp3	3780
common_voice_nb-NO_43527880.mp3	2736
common_voice_nb-NO_43527841.mp3	5184
common_voice_nb-NO_43543752.mp3	4500
common_voice_nb-NO_43543703.mp3	5148
common_voice_nb-NO_43531836.mp3	2160
common_voice_nb-NO_43543562.mp3	4536
common_voice_nb-NO_43537114.mp3	4536
common_voice_nb-NO_42613557.mp3	3780
common_voice_nb-NO_43531856.mp3	2268
common_voice_nb-NO_43643628.mp3	5580
common_voice_nb-NO_43543716.mp3	2916
common_voice_nb-NO_43543750.mp3	3420
common_voice_nb-NO_43543721.mp3	6048
common_voice_nb-NO_43527831.mp3	2844
common_voice_nb-NO_43543702.mp3	5220
common_voice_nb-NO_43543667.mp3	2268
common_voice_nb-NO_43531838.mp3	4248
common_voice_nb-NO_43531276.mp3	5580
common_voice_nb-NO_43531926.mp3	2988
common_voice_nb-NO_43543628.mp3	4176
common_voice_nb-NO_43526214.mp3	5292
common_voice_nb-NO_43543697.mp3	7848
common_voice_nb-NO_43537116.mp3	3528
common_voice_nb-NO_42558226.mp3	3672
common_voice_nb-NO_43543489.mp3	4140
common_voice_nb-NO_43462972.mp3	4896
common_voice_nb-NO_43535589.mp3	4644
common_voice_nb-NO_43541510.mp3	2808
common_voice_nb-NO_43427064.mp3	3420
common_voice_nb-NO_43552676.mp3	3636
common_voice_nb-NO_43531971.mp3	2736
common_voice_nb-NO_43543657.mp3	2700
common_voice_nb-NO_43493274.mp3	2160
common_voice_nb-NO_43462987.mp3	5436
common_voice_nb-NO_42610012.mp3	4608
common_voice_nb-NO_42759937.mp3	6228
common_voice_nb-NO_43543488.mp3	4320
common_voice_nb-NO_43527845.mp3	4500
common_voice_nb-NO_42610025.mp3	4140
common_voice_nb-NO_43529156.mp3	3456
common_voice_nb-NO_43529167.mp3	6336
common_voice_nb-NO_43543669.mp3	4896
common_voice_nb-NO_44034013.mp3	5904
common_voice_nb-NO_43527878.mp3	3924
common_voice_nb-NO_42610027.mp3	3060
common_voice_nb-NO_44032310.mp3	6408
common_voice_nb-NO_43552585.mp3	2196
common_voice_nb-NO_43535553.mp3	8424
common_voice_nb-NO_43493435.mp3	4896
common_voice_nb-NO_43552718.mp3	3420
common_voice_nb-NO_43399737.mp3	5616
common_voice_nb-NO_43531934.mp3	2700
common_voice_nb-NO_43635962.mp3	5328
common_voice_nb-NO_42613850.mp3	4500
common_voice_nb-NO_43493289.mp3	3348
common_voice_nb-NO_43535571.mp3	2376
common_voice_nb-NO_43543648.mp3	5148
common_voice_nb-NO_43552559.mp3	4860
common_voice_nb-NO_42576464.mp3	3456
common_voice_nb-NO_43531882.mp3	3096
common_voice_nb-NO_43544909.mp3	8424
common_voice_nb-NO_44032354.mp3	4968
common_voice_nb-NO_43531823.mp3	5436
common_voice_nb-NO_43493378.mp3	2088
common_voice_nb-NO_43537110.mp3	2232
common_voice_nb-NO_43543615.mp3	8640
common_voice_nb-NO_43531800.mp3	5616
common_voice_nb-NO_42610038.mp3	2340
common_voice_nb-NO_43535542.mp3	3888
common_voice_nb-NO_43194260.mp3	3600
common_voice_nb-NO_43543619.mp3	3888
common_voice_nb-NO_42613498.mp3	4860
common_voice_nb-NO_42605096.mp3	3384
common_voice_nb-NO_43531942.mp3	2268
common_voice_nb-NO_43414689.mp3	5220
common_voice_nb-NO_43531921.mp3	2088
common_voice_nb-NO_44034717.mp3	5112
common_voice_nb-NO_43543645.mp3	5040
common_voice_nb-NO_44024775.mp3	2700
common_voice_nb-NO_42613905.mp3	5508
common_voice_nb-NO_43541513.mp3	2916
common_voice_nb-NO_43493413.mp3	4068
common_voice_nb-NO_43527837.mp3	5508
common_voice_nb-NO_43543658.mp3	5868
common_voice_nb-NO_44034721.mp3	3312
common_voice_nb-NO_43543681.mp3	5976
common_voice_nb-NO_43534689.mp3	3780
common_voice_nb-NO_43197561.mp3	5688
common_voice_nb-NO_43527900.mp3	4716
common_voice_nb-NO_43531888.mp3	4716
common_voice_nb-NO_43543705.mp3	5400
common_voice_nb-NO_43529180.mp3	4356
common_voice_nb-NO_43531776.mp3	4536
common_voice_nb-NO_43541538.mp3	5364
common_voice_nb-NO_43543637.mp3	5616
common_voice_nb-NO_43531810.mp3	3060
common_voice_nb-NO_43552655.mp3	3168
common_voice_nb-NO_43527918.mp3	3276
common_voice_nb-NO_42575795.mp3	3060
common_voice_nb-NO_43534752.mp3	5292
common_voice_nb-NO_43543757.mp3	2880
common_voice_nb-NO_43643727.mp3	2808
common_voice_nb-NO_43531941.mp3	3708
common_voice_nb-NO_43644296.mp3	3924
common_voice_nb-NO_42575693.mp3	4968
common_voice_nb-NO_43552691.mp3	2268
common_voice_nb-NO_43552549.mp3	2628
common_voice_nb-NO_43538721.mp3	3780
common_voice_nb-NO_42921751.mp3	4680
common_voice_nb-NO_42558203.mp3	3996
common_voice_nb-NO_43535521.mp3	2016
common_voice_nb-NO_43534687.mp3	2412
common_voice_nb-NO_43543646.mp3	6768
common_voice_nb-NO_43531309.mp3	4968
common_voice_nb-NO_43531832.mp3	7056
common_voice_nb-NO_43493147.mp3	3780
common_voice_nb-NO_43493137.mp3	2736
common_voice_nb-NO_43535517.mp3	3744
common_voice_nb-NO_43493175.mp3	4248
common_voice_nb-NO_42689865.mp3	6048
common_voice_nb-NO_43531878.mp3	2628
common_voice_nb-NO_43531808.mp3	2520
common_voice_nb-NO_43493321.mp3	3060
common_voice_nb-NO_42689863.mp3	5400
common_voice_nb-NO_42558222.mp3	4644
common_voice_nb-NO_43531279.mp3	3420
common_voice_nb-NO_43552552.mp3	4428
common_voice_nb-NO_43493409.mp3	3816
common_voice_nb-NO_42613814.mp3	2736
common_voice_nb-NO_43529161.mp3	4932
common_voice_nb-NO_43552600.mp3	2088
common_voice_nb-NO_43531988.mp3	2880
common_voice_nb-NO_43531944.mp3	4068
common_voice_nb-NO_43538734.mp3	4968
common_voice_nb-NO_43493257.mp3	5868
common_voice_nb-NO_43531342.mp3	4428
common_voice_nb-NO_44031251.mp3	7128
common_voice_nb-NO_43534733.mp3	4824
common_voice_nb-NO_43493285.mp3	3348
common_voice_nb-NO_42613567.mp3	2736
common_voice_nb-NO_43635972.mp3	5580
common_voice_nb-NO_43552719.mp3	2520
common_voice_nb-NO_42610032.mp3	2808
common_voice_nb-NO_43543660.mp3	3780
common_voice_nb-NO_43493442.mp3	2268
common_voice_nb-NO_43644149.mp3	2448
common_voice_nb-NO_42559572.mp3	4716
common_voice_nb-NO_43535526.mp3	4464
common_voice_nb-NO_43531316.mp3	1836
common_voice_nb-NO_43927314.mp3	4788
common_voice_nb-NO_43531805.mp3	6048
common_voice_nb-NO_42613867.mp3	4176
common_voice_nb-NO_43543499.mp3	3348
common_voice_nb-NO_42605082.mp3	2556
common_voice_nb-NO_42559633.mp3	4968
common_voice_nb-NO_43552664.mp3	2340
common_voice_nb-NO_42575772.mp3	4392
common_voice_nb-NO_43635989.mp3	4536
common_voice_nb-NO_43527884.mp3	4860
common_voice_nb-NO_43643698.mp3	4032
common_voice_nb-NO_43644292.mp3	5148
common_voice_nb-NO_43552591.mp3	3420
common_voice_nb-NO_43544900.mp3	2700
common_voice_nb-NO_43534684.mp3	2916
common_voice_nb-NO_43493408.mp3	2700
common_voice_nb-NO_43531764.mp3	5148
common_voice_nb-NO_43493368.mp3	3060
common_voice_nb-NO_43531896.mp3	3168
common_voice_nb-NO_43527902.mp3	3888
common_voice_nb-NO_42613495.mp3	6768
common_voice_nb-NO_43531973.mp3	5508
common_voice_nb-NO_43552581.mp3	2556
common_voice_nb-NO_43493438.mp3	3168
common_voice_nb-NO_43644241.mp3	7128
common_voice_nb-NO_43535587.mp3	4392
common_voice_nb-NO_43531346.mp3	3708
common_voice_nb-NO_43527849.mp3	2340
common_voice_nb-NO_43463013.mp3	6336
common_voice_nb-NO_43527921.mp3	3420
common_voice_nb-NO_43527852.mp3	4536
common_voice_nb-NO_43641314.mp3	5220
common_voice_nb-NO_43493414.mp3	3096
common_voice_nb-NO_43933559.mp3	4500
common_voice_nb-NO_43543755.mp3	4608
common_voice_nb-NO_43535544.mp3	3672
common_voice_nb-NO_43527869.mp3	3780
common_voice_nb-NO_43537097.mp3	5940
common_voice_nb-NO_43635982.mp3	5688
common_voice_nb-NO_42613879.mp3	3060
common_voice_nb-NO_43529153.mp3	4608
common_voice_nb-NO_44032247.mp3	4608
common_voice_nb-NO_43493230.mp3	2700
common_voice_nb-NO_43531816.mp3	2340
common_voice_nb-NO_43531792.mp3	4860
common_voice_nb-NO_44105227.mp3	2988
common_voice_nb-NO_43552731.mp3	2016
common_voice_nb-NO_43552621.mp3	2880
common_voice_nb-NO_43552666.mp3	3960
common_voice_nb-NO_43529187.mp3	6084
common_voice_nb-NO_43543737.mp3	4536
common_voice_nb-NO_43531879.mp3	2268
common_voice_nb-NO_43635987.mp3	3600
common_voice_nb-NO_42575691.mp3	5220
common_voice_nb-NO_42559535.mp3	8460
common_voice_nb-NO_43927182.mp3	4500
common_voice_nb-NO_43527861.mp3	3996
common_voice_nb-NO_43543566.mp3	8820
common_voice_nb-NO_44024779.mp3	4500
common_voice_nb-NO_43534732.mp3	2880
common_voice_nb-NO_43427043.mp3	2736
common_voice_nb-NO_43543502.mp3	5076
common_voice_nb-NO_43543593.mp3	6840
common_voice_nb-NO_43529205.mp3	4932
common_voice_nb-NO_43531351.mp3	4608
common_voice_nb-NO_43643746.mp3	4212
common_voice_nb-NO_43552746.mp3	3060
common_voice_nb-NO_43645227.mp3	3888
common_voice_nb-NO_44029985.mp3	2340
common_voice_nb-NO_43644265.mp3	5652
common_voice_nb-NO_42613544.mp3	4860
common_voice_nb-NO_43543577.mp3	3456
common_voice_nb-NO_43463005.mp3	3456
common_voice_nb-NO_43543516.mp3	2376
common_voice_nb-NO_42609973.mp3	6336
common_voice_nb-NO_43643726.mp3	2700
common_voice_nb-NO_43531340.mp3	3888
common_voice_nb-NO_43541542.mp3	2340
common_voice_nb-NO_43529216.mp3	3636
common_voice_nb-NO_43531851.mp3	3276
common_voice_nb-NO_43645572.mp3	5256
common_voice_nb-NO_43644284.mp3	2916
common_voice_nb-NO_42559630.mp3	4320
common_voice_nb-NO_43552724.mp3	2556
common_voice_nb-NO_43552679.mp3	4176
common_voice_nb-NO_43531288.mp3	5580
common_voice_nb-NO_43529220.mp3	4932
common_voice_nb-NO_42829651.mp3	3456
common_voice_nb-NO_44035057.mp3	6804
common_voice_nb-NO_44032315.mp3	3060
common_voice_nb-NO_42682479.mp3	5328
common_voice_nb-NO_43636050.mp3	3276
common_voice_nb-NO_43493325.mp3	4068
common_voice_nb-NO_44034555.mp3	2664
common_voice_nb-NO_43194200.mp3	3564
common_voice_nb-NO_42488979.mp3	7596
common_voice_nb-NO_43493164.mp3	5436
common_voice_nb-NO_42613543.mp3	4716
common_voice_nb-NO_43463008.mp3	5400
common_voice_nb-NO_42610005.mp3	4068
common_voice_nb-NO_43927315.mp3	2268
common_voice_nb-NO_42613558.mp3	4140
common_voice_nb-NO_43644266.mp3	5436
common_voice_nb-NO_42613703.mp3	1728
common_voice_nb-NO_42829658.mp3	4716
common_voice_nb-NO_42610045.mp3	4248
common_voice_nb-NO_43543689.mp3	2196
common_voice_nb-NO_43552594.mp3	3780
common_voice_nb-NO_43644264.mp3	5472
common_voice_nb-NO_43544925.mp3	2988
common_voice_nb-NO_43543644.mp3	3240
common_voice_nb-NO_43531835.mp3	6300
common_voice_nb-NO_44023076.mp3	4284
common_voice_nb-NO_43493339.mp3	3168
common_voice_nb-NO_43535524.mp3	2016
common_voice_nb-NO_43427025.mp3	4176
common_voice_nb-NO_43552704.mp3	4608
common_voice_nb-NO_43531811.mp3	3636
common_voice_nb-NO_43531774.mp3	4500
common_voice_nb-NO_43493300.mp3	2556
common_voice_nb-NO_42613915.mp3	2448
common_voice_nb-NO_43544932.mp3	3816
common_voice_nb-NO_44030115.mp3	4716
common_voice_nb-NO_43543591.mp3	5076
common_voice_nb-NO_44030122.mp3	1908
common_voice_nb-NO_43463001.mp3	3420
common_voice_nb-NO_43531932.mp3	3816
common_voice_nb-NO_43538740.mp3	7632
common_voice_nb-NO_43643699.mp3	3096
common_voice_nb-NO_43535561.mp3	6840
common_voice_nb-NO_43552556.mp3	6120
common_voice_nb-NO_43493441.mp3	3276
common_voice_nb-NO_42682480.mp3	4608
common_voice_nb-NO_42613847.mp3	3276
common_voice_nb-NO_43531945.mp3	5508
common_voice_nb-NO_43462963.mp3	3636
common_voice_nb-NO_43534715.mp3	2556
common_voice_nb-NO_44034015.mp3	4500
common_voice_nb-NO_43543739.mp3	4176
common_voice_nb-NO_42689864.mp3	6516
common_voice_nb-NO_44029983.mp3	3744
common_voice_nb-NO_43933490.mp3	8856
common_voice_nb-NO_43527871.mp3	3276
common_voice_nb-NO_44023079.mp3	2268
common_voice_nb-NO_43531947.mp3	3708
common_voice_nb-NO_43534714.mp3	3492
common_voice_nb-NO_43531317.mp3	7020
common_voice_nb-NO_43534762.mp3	5472
common_voice_nb-NO_42613613.mp3	4248
common_voice_nb-NO_43644450.mp3	4752
common_voice_nb-NO_43644146.mp3	2556
common_voice_nb-NO_43552623.mp3	3240
common_voice_nb-NO_43552696.mp3	2376
common_voice_nb-NO_42829643.mp3	4608
common_voice_nb-NO_42613479.mp3	4428
common_voice_nb-NO_43531883.mp3	4500
common_voice_nb-NO_43531855.mp3	5760
common_voice_nb-NO_43645231.mp3	3204
common_voice_nb-NO_43552722.mp3	2700
common_voice_nb-NO_43644238.mp3	5112
common_voice_nb-NO_43552617.mp3	2016
common_voice_nb-NO_43527836.mp3	3780
common_voice_nb-NO_42605081.mp3	2556
common_voice_nb-NO_44035059.mp3	4644
common_voice_nb-NO_42575794.mp3	4356
common_voice_nb-NO_43493345.mp3	3708
common_voice_nb-NO_43493269.mp3	4068
common_voice_nb-NO_43529182.mp3	3780
common_voice_nb-NO_42610040.mp3	4320
common_voice_nb-NO_43636053.mp3	4176
common_voice_nb-NO_43493136.mp3	2340
common_voice_nb-NO_42613541.mp3	2736
common_voice_nb-NO_43552660.mp3	5760
common_voice_nb-NO_43493310.mp3	3996
common_voice_nb-NO_43493379.mp3	4176
common_voice_nb-NO_42610030.mp3	3096
common_voice_nb-NO_42829652.mp3	2556
common_voice_nb-NO_43527858.mp3	3996
common_voice_nb-NO_43543704.mp3	5976
common_voice_nb-NO_43399746.mp3	4068
common_voice_nb-NO_43538726.mp3	3888
common_voice_nb-NO_43644283.mp3	2484
common_voice_nb-NO_42613528.mp3	2160
common_voice_nb-NO_43644196.mp3	3204
common_voice_nb-NO_43537111.mp3	3924
common_voice_nb-NO_43645568.mp3	7596
common_voice_nb-NO_42856540.mp3	3924
common_voice_nb-NO_43543656.mp3	1980
common_voice_nb-NO_43535546.mp3	5328
common_voice_nb-NO_42610042.mp3	5220
common_voice_nb-NO_43534750.mp3	5112
common_voice_nb-NO_43552568.mp3	3456
common_voice_nb-NO_43543527.mp3	5760
common_voice_nb-NO_42921750.mp3	4716
common_voice_nb-NO_43427023.mp3	4428
common_voice_nb-NO_43531347.mp3	5256
common_voice_nb-NO_44024859.mp3	3276
common_voice_nb-NO_42558225.mp3	5040
common_voice_nb-NO_43531873.mp3	2808
common_voice_nb-NO_43493415.mp3	2448
common_voice_nb-NO_43552588.mp3	5508
common_voice_nb-NO_42613600.mp3	8136
common_voice_nb-NO_43534683.mp3	4284
common_voice_nb-NO_43529214.mp3	4644
common_voice_nb-NO_43535569.mp3	2340
common_voice_nb-NO_43544905.mp3	4788
common_voice_nb-NO_43543651.mp3	5796
common_voice_nb-NO_43544920.mp3	5580
common_voice_nb-NO_43531977.mp3	3888
common_voice_nb-NO_43462973.mp3	5220
common_voice_nb-NO_43544913.mp3	5652
common_voice_nb-NO_43531285.mp3	5436
common_voice_nb-NO_43543665.mp3	6480
common_voice_nb-NO_42921749.mp3	5544
common_voice_nb-NO_43531812.mp3	4140
common_voice_nb-NO_42613775.mp3	3348
common_voice_nb-NO_43527888.mp3	4212
common_voice_nb-NO_43427053.mp3	4788
common_voice_nb-NO_43531271.mp3	3708
common_voice_nb-NO_43493150.mp3	2628
common_voice_nb-NO_43552586.mp3	2880
common_voice_nb-NO_42613646.mp3	3168
common_voice_nb-NO_43543735.mp3	2268
common_voice_nb-NO_42613591.mp3	4176
common_voice_nb-NO_42613496.mp3	3816
common_voice_nb-NO_43531804.mp3	2016
common_voice_nb-NO_42575694.mp3	6480
common_voice_nb-NO_43552686.mp3	1728
common_voice_nb-NO_43493426.mp3	4716
common_voice_nb-NO_43543490.mp3	6768
common_voice_nb-NO_43399738.mp3	3996
common_voice_nb-NO_42613525.mp3	3636
common_voice_nb-NO_43531265.mp3	7488
common_voice_nb-NO_43543616.mp3	5220
common_voice_nb-NO_42613592.mp3	4968
common_voice_nb-NO_43543751.mp3	4068
common_voice_nb-NO_43529179.mp3	7020
common_voice_nb-NO_43535578.mp3	5544
common_voice_nb-NO_44034080.mp3	2916
common_voice_nb-NO_42559587.mp3	4140
common_voice_nb-NO_43463002.mp3	6048
common_voice_nb-NO_43399719.mp3	4536
common_voice_nb-NO_43463003.mp3	3960
common_voice_nb-NO_42559554.mp3	6300
common_voice_nb-NO_43552608.mp3	2808
common_voice_nb-NO_43531985.mp3	3420
common_voice_nb-NO_43541533.mp3	6444
common_voice_nb-NO_43527924.mp3	1980
common_voice_nb-NO_43493419.mp3	1980
common_voice_nb-NO_43529213.mp3	3816
common_voice_nb-NO_43493329.mp3	4860
common_voice_nb-NO_43644237.mp3	7344
common_voice_nb-NO_43552560.mp3	5940
common_voice_nb-NO_42613901.mp3	3456
common_voice_nb-NO_43194199.mp3	5832
common_voice_nb-NO_43537096.mp3	6516
common_voice_nb-NO_43535563.mp3	3168
common_voice_nb-NO_43933553.mp3	5148
common_voice_nb-NO_43529203.mp3	4860
common_voice_nb-NO_43529190.mp3	2556
common_voice_nb-NO_43538736.mp3	4032
